RSSI,ACC_X,ACC_Y,ACC_Z,Gyro_X,Gyro_Y,Gyro_Z
-86,4.98,1.73,7.01,-0.02,-0.07,0.02
-42,4.98,1.72,6.99,-0.02,-0.06,0.01
-89,4.98,1.75,7,-0.01,-0.06,0.01
-45,4.99,1.77,7,-0.01,-0.06,0.01
-43,5,1.79,6.99,-0.01,-0.06,0.01
-92,4.98,1.8,6.98,-0.02,-0.06,0
-44,4.99,1.81,6.96,-0.02,-0.06,0
-44,4.99,1.8,6.94,-0.02,-0.06,0
-43,4.99,1.8,6.91,-0.03,-0.05,0
-44,4.99,1.8,6.91,-0.03,-0.05,0
-45,5,1.81,6.91,-0.03,-0.05,0
-88,4.99,1.82,6.91,-0.02,-0.05,0
-44,5,1.83,6.91,-0.02,-0.05,0
-44,5.02,1.85,6.92,-0.02,-0.05,-0.01
-43,5.02,1.85,6.91,-0.02,-0.05,-0.01
-44,5.03,1.85,6.9,-0.02,-0.05,-0.01
-45,5.03,1.85,6.89,-0.02,-0.05,-0.01
-46,5.03,1.85,6.9,-0.02,-0.05,-0.01
-44,5.04,1.86,6.9,-0.03,-0.05,-0.01
-86,5.05,1.87,6.88,-0.03,-0.05,-0.01
-42,5.06,1.88,6.87,-0.03,-0.05,-0.01
-89,5.07,1.89,6.86,-0.03,-0.05,-0.01
-44,5.07,1.9,6.89,-0.04,-0.04,-0.02
-44,5.07,1.9,6.89,-0.04,-0.04,-0.02
-44,5.05,1.9,6.9,-0.04,-0.04,-0.02
-45,5.04,1.9,6.9,-0.04,-0.04,-0.02
-45,5.03,1.9,6.9,-0.04,-0.03,-0.02
-89,5.02,1.9,6.9,-0.05,-0.03,-0.02
-88,5.02,1.9,6.9,-0.05,-0.03,-0.02
-45,5.01,1.89,6.91,-0.05,-0.03,-0.03
-46,5.01,1.89,6.92,-0.05,-0.03,-0.03
-45,5.01,1.88,6.92,-0.05,-0.03,-0.03
-43,5.01,1.87,6.93,-0.05,-0.03,-0.02
-43,5.02,1.87,6.96,-0.06,-0.03,-0.02
-90,5.01,1.85,6.97,-0.06,-0.03,-0.02
-43,5,1.83,6.97,-0.06,-0.03,-0.02
-45,4.99,1.82,6.97,-0.06,-0.03,-0.01
-43,4.98,1.81,6.97,-0.06,-0.03,-0.01
-88,4.96,1.81,6.99,-0.06,-0.03,-0.01
-833,4.95,1.79,6.99,-0.06,-0.02,-0.01
-90,4.95,1.78,6.99,-0.06,-0.02,-0.01
-44,4.94,1.77,6.97,-0.06,-0.02,-0.01
-43,4.94,1.76,6.98,-0.06,-0.02,-0.01
-485,4.95,1.76,6.99,-0.06,-0.02,-0.01
-43,4.96,1.76,7,-0.06,-0.01,-0.01
-44,4.97,1.77,6.98,-0.07,-0.01,-0.01
-42,4.96,1.76,6.96,-0.07,-0.01,-0.01
-86,4.97,1.77,6.97,-0.07,-0.01,-0.01
-44,4.97,1.76,6.95,-0.07,-0.01,0
-45,4.98,1.74,6.94,-0.06,-0.01,0
-89,4.98,1.73,6.95,-0.06,-0.01,0
-45,4.97,1.72,6.96,-0.06,-0.01,0
-43,4.97,1.7,6.95,-0.06,-0.01,0
-45,4.98,1.68,6.92,-0.06,-0.02,0
-88,4.99,1.66,6.93,-0.06,-0.02,0
-43,5,1.68,6.93,-0.06,-0.02,0.01
-1037,5.03,1.76,6.97,-0.07,-0.02,0.01
-44,5.06,1.82,6.99,-0.11,-0.02,0.02
-45,5.06,1.74,6.9,-0.11,-0.03,0.03
-45,5.03,1.72,6.89,-0.07,-0.03,0.02
-43,4.98,1.69,6.91,-0.08,-0.02,0.02
-42,4.96,1.67,6.87,-0.06,-0.03,0.03
-1045,4.97,1.6,6.87,-0.05,-0.03,0.03
-44,4.99,1.61,6.9,-0.05,-0.03,0.03
-46,5.04,1.62,6.92,-0.06,-0.04,0.02
-43,5.07,1.65,6.92,-0.06,-0.04,0.02
-45,5.08,1.67,6.93,-0.07,-0.04,0.02
-44,5.09,1.7,6.91,-0.07,-0.05,0.02
-89,5.08,1.72,6.91,-0.07,-0.05,0.03
-43,5.08,1.73,6.9,-0.07,-0.05,0.03
-43,5.08,1.72,6.92,-0.08,-0.05,0.03
-45,5.06,1.72,6.93,-0.08,-0.05,0.03
-45,5.05,1.72,6.95,-0.08,-0.05,0.03
-44,5.04,1.73,6.96,-0.08,-0.05,0.03
-45,5.05,1.78,6.99,-0.1,-0.05,0.03
-44,5.09,1.86,7.02,-0.14,-0.04,0.04
-45,5.13,1.8,6.95,-0.15,-0.04,0.04
-45,5.12,1.85,6.95,-0.14,-0.03,0.04
-44,5.09,1.79,6.96,-0.14,-0.02,0.04
-571,5.06,1.73,6.97,-0.14,-0.01,0.04
-91,5.05,1.69,6.94,-0.15,-0.01,0.04
-45,5.02,1.58,6.88,-0.13,-0.01,0.04
-45,5.05,1.61,6.93,-0.12,-0.01,0.03
-46,5.09,1.56,6.96,-0.14,-0.01,0.03
-47,5.14,1.53,6.93,-0.13,-0.02,0.02
-45,5.2,1.57,6.92,-0.13,-0.03,0.02
-47,5.25,1.62,6.93,-0.13,-0.03,0.02
-494,5.28,1.66,6.92,-0.14,-0.04,0.02
-47,5.31,1.68,6.9,-0.13,-0.05,0.03
-45,5.3,1.7,6.89,-0.13,-0.05,0.03
-45,5.29,1.7,6.89,-0.13,-0.06,0.03
-544,5.26,1.7,6.89,-0.12,-0.07,0.04
-48,5.21,1.71,6.9,-0.13,-0.07,0.04
-46,5.17,1.69,6.9,-0.13,-0.07,0.04
-45,5.14,1.69,6.9,-0.13,-0.07,0.04
-45,5.08,1.72,6.92,-0.14,-0.07,0.04
-44,5.06,1.68,6.9,-0.15,-0.07,0.04
-45,5.03,1.68,6.9,-0.15,-0.06,0.04
-44,4.98,1.67,6.91,-0.16,-0.06,0.03
-45,4.95,1.66,6.92,-0.16,-0.05,0.03
-46,4.93,1.66,6.91,-0.17,-0.05,0.03
-45,4.93,1.66,6.92,-0.18,-0.04,0.03
-842,4.93,1.66,6.94,-0.18,-0.04,0.03
-46,4.93,1.65,6.93,-0.19,-0.03,0.03
-48,4.95,1.65,6.94,-0.19,-0.03,0.03
-44,4.97,1.63,6.94,-0.19,-0.03,0.03
-44,4.98,1.61,6.93,-0.2,-0.02,0.03
-43,4.98,1.58,6.93,-0.2,-0.02,0.03
-44,4.98,1.57,6.93,-0.2,-0.02,0.03
-44,4.99,1.56,6.94,-0.2,-0.02,0.03
-45,5,1.6,6.95,-0.2,-0.02,0.03
-44,5.03,1.66,6.96,-0.21,-0.02,0.03
-44,5.03,1.71,6.97,-0.21,-0.01,0.03
-44,5,1.66,6.98,-0.21,-0.01,0.04
-44,4.92,1.58,6.99,-0.22,0,0.04
-46,4.88,1.5,6.99,-0.21,0,0.04
-46,4.83,1.38,6.99,-0.21,0,0.04
-46,4.82,1.31,7.01,-0.2,-0.01,0.04
-45,4.84,1.31,7,-0.19,-0.01,0.03
-45,4.86,1.33,7.01,-0.18,-0.01,0.02
-45,4.88,1.37,7.02,-0.17,-0.01,0.02
-46,4.89,1.42,7.03,-0.15,-0.01,0.01
-46,4.93,1.51,7.04,-0.14,-0.02,0.01
-855,4.98,1.6,7.04,-0.14,-0.01,0.01
-48,5.02,1.75,7.06,-0.14,-0.01,0.02
-45,5.01,1.85,7.11,-0.16,0,0.03
-45,4.92,1.74,7.1,-0.18,0.01,0.04
-47,4.79,1.56,7.03,-0.16,0.02,0.05
-44,4.71,1.34,7.06,-0.17,0.03,0.05
-45,4.68,1.24,7.05,-0.17,0.03,0.05
-631,4.68,1.18,7.03,-0.16,0.03,0.04
-671,4.73,1.17,7.02,-0.16,0.03,0.03
-48,4.8,1.22,7.01,-0.15,0.03,0.02
-46,4.87,1.28,7,-0.13,0.03,0.01
-47,4.92,1.35,7.02,-0.12,0.02,0.01
-44,4.96,1.4,7.01,-0.12,0.02,0.01
-45,4.97,1.43,7,-0.11,0.02,0.01
-46,4.98,1.47,7,-0.1,0.01,0.02
-44,4.98,1.49,7,-0.1,0,0.03
-45,4.97,1.52,7,-0.1,0,0.03
-45,4.94,1.52,6.97,-0.1,0,0.04
-44,4.92,1.51,6.99,-0.11,0,0.05
-49,4.87,1.44,7,-0.12,0.01,0.06
-46,4.83,1.4,6.99,-0.11,0.01,0.06
-44,4.78,1.32,7,-0.11,0.01,0.06
-45,4.77,1.26,6.99,-0.11,0.01,0.06
-46,4.77,1.22,6.97,-0.1,0,0.06
-45,4.79,1.21,6.98,-0.09,0,0.06
-45,4.83,1.21,6.99,-0.08,-0.01,0.05
-46,4.89,1.26,7.01,-0.07,-0.02,0.05
-45,4.92,1.29,7.03,-0.07,-0.02,0.05
-45,4.96,1.34,7.06,-0.06,-0.03,0.06
-46,4.97,1.4,7.05,-0.05,-0.04,0.06
-45,4.97,1.4,7.06,-0.04,-0.04,0.07
-46,4.96,1.4,7.05,-0.04,-0.05,0.07
-45,4.95,1.4,7.07,-0.03,-0.06,0.08
-45,4.93,1.4,7.08,-0.03,-0.07,0.08
-45,4.91,1.38,7.09,-0.03,-0.07,0.08
-45,4.88,1.36,7.1,-0.03,-0.07,0.08
-46,4.87,1.37,7.11,-0.03,-0.07,0.08
-494,4.88,1.39,7.09,-0.03,-0.07,0.07
-631,4.9,1.43,7.08,-0.03,-0.06,0.07
-46,4.93,1.48,7.1,-0.04,-0.06,0.07
-48,4.91,1.52,7.11,-0.05,-0.05,0.07
-44,4.9,1.49,7.11,-0.06,-0.05,0.07
-46,4.88,1.43,7.1,-0.07,-0.04,0.07
-45,4.89,1.4,7.09,-0.08,-0.04,0.07
-45,4.89,1.39,7.06,-0.09,-0.03,0.06
-46,4.88,1.39,7.05,-0.09,-0.03,0.06
-44,4.91,1.39,7.04,-0.1,-0.03,0.06
-46,4.94,1.41,7.05,-0.1,-0.03,0.06
-46,4.94,1.41,7.04,-0.1,-0.03,0.06
-46,4.93,1.38,7.02,-0.1,-0.04,0.06
-45,4.93,1.38,7.01,-0.1,-0.04,0.06
-43,4.93,1.36,7,-0.1,-0.05,0.06
-45,4.91,1.3,7,-0.09,-0.05,0.07
-44,4.9,1.27,7.03,-0.09,-0.05,0.07
-45,4.92,1.28,7.03,-0.09,-0.06,0.07
-44,4.92,1.3,7.04,-0.09,-0.06,0.06
-46,4.92,1.3,7.03,-0.08,-0.06,0.06
-44,4.92,1.3,7.03,-0.08,-0.07,0.06
-46,4.92,1.33,7.03,-0.08,-0.07,0.06
-47,4.96,1.41,7.02,-0.08,-0.06,0.06
-46,4.97,1.45,7.02,-0.09,-0.06,0.06
-45,4.97,1.44,7,-0.1,-0.06,0.07
-44,4.97,1.45,7,-0.1,-0.05,0.07
-46,4.97,1.45,7.01,-0.11,-0.05,0.07
-44,4.95,1.42,7.02,-0.12,-0.04,0.07
-45,4.96,1.39,7.04,-0.12,-0.04,0.07
-46,4.95,1.38,7.07,-0.13,-0.03,0.07
-46,4.93,1.33,7.07,-0.13,-0.03,0.07
-44,4.92,1.26,7.07,-0.13,-0.03,0.07
-44,4.92,1.22,7.06,-0.12,-0.03,0.06
-45,4.93,1.22,7.04,-0.11,-0.03,0.06
-48,4.96,1.23,7.03,-0.1,-0.03,0.05
-44,4.99,1.25,7.03,-0.09,-0.04,0.05
-43,5.02,1.28,7.05,-0.09,-0.04,0.05
-47,5.04,1.31,7.05,-0.08,-0.04,0.04
-45,5.03,1.33,7.06,-0.07,-0.04,0.04
-541,5,1.33,7.07,-0.07,-0.04,0.04
-47,4.99,1.33,7.08,-0.06,-0.04,0.04
-46,4.98,1.31,7.09,-0.06,-0.04,0.04
-45,4.98,1.28,7.08,-0.06,-0.04,0.04
-47,4.97,1.28,7.08,-0.06,-0.04,0.03
-46,4.98,1.29,7.08,-0.06,-0.03,0.03
-45,4.98,1.3,7.08,-0.05,-0.03,0.02
-44,4.97,1.31,7.1,-0.05,-0.02,0.02
-45,4.98,1.33,7.11,-0.05,-0.02,0.01
-44,5,1.35,7.11,-0.05,-0.01,0.01
-46,5.03,1.38,7.13,-0.06,-0.01,0.01
-47,5.03,1.44,7.13,-0.06,0,0.01
-44,5.03,1.44,7.11,-0.07,0.01,0.01
-46,5,1.44,7.08,-0.08,0.02,0.01
-45,4.94,1.37,7.07,-0.09,0.02,0.01
-47,4.9,1.28,7.08,-0.09,0.03,0.01
-45,4.88,1.18,7.07,-0.09,0.03,0.01
-45,4.89,1.16,7.06,-0.1,0.03,0.01
-45,4.92,1.15,7.04,-0.09,0.03,0.01
-47,4.96,1.2,7.04,-0.09,0.03,0
-45,4.97,1.22,7.03,-0.09,0.03,0.01
-1087,4.94,1.17,7.06,-0.09,0.03,0.01
-48,4.92,1.14,7.04,-0.09,0.02,0.01
-78,4.89,1.1,6.98,-0.07,0.02,0.02
-37,4.88,1.05,7.01,-0.07,0.01,0.02
-35,4.89,0.99,7.02,-0.06,0,0.02
-371,4.9,0.97,7.01,-0.05,0,0.02
-76,4.89,0.97,7.01,-0.04,-0.01,0.02
-75,4.94,1.02,7.1,-0.07,-0.01,0.02
-410,4.99,1.08,7.09,-0.08,-0.02,0.02
-36,5.01,1.19,7,-0.05,-0.02,0.02
-38,5.01,1.24,7.09,-0.05,-0.02,0.02
-75,5.01,1.21,7.14,-0.07,-0.01,0.03
-36,4.98,1.16,7.06,-0.06,-0.01,0.04
-338,4.94,1.05,7.03,-0.04,-0.01,0.04
-37,4.91,1.01,7.1,-0.03,0,0.03
-39,4.91,0.97,7.11,-0.04,0,0.03
-38,4.92,0.92,7.08,-0.03,-0.01,0.03
-79,4.96,0.95,7.1,-0.03,-0.01,0.03
-75,5,0.99,7.12,-0.03,-0.01,0.02
-39,5.05,1.04,7.13,-0.03,-0.01,0.02
-37,5.09,1.06,7.11,-0.03,-0.01,0.02
-420,5.11,1.11,7.09,-0.02,-0.02,0.02
-39,5.12,1.15,7.1,-0.02,-0.02,0.02
-35,5.13,1.16,7.1,-0.03,-0.02,0.02
-36,5.13,1.23,7.1,-0.02,-0.02,0.02
-450,5.1,1.27,7.08,-0.02,-0.02,0.03
-78,5.04,1.22,7.1,-0.01,-0.02,0.03
-40,5,1.16,7.08,0,-0.02,0.03
-38,4.96,1.11,7.09,0,-0.02,0.03
-39,4.95,1.1,7.1,0,-0.02,0.02
-39,4.94,1.1,7.09,0,-0.02,0.02
-36,4.96,1.11,7.08,0,-0.02,0.01
-39,4.97,1.16,7.09,0,-0.02,0.01
-37,4.99,1.2,7.09,0.01,-0.02,0
-40,5.01,1.24,7.09,0.01,-0.02,0
-39,5.04,1.25,7.07,0.02,-0.02,0
-40,5.04,1.27,7.07,0.03,-0.02,-0.01
-37,5.06,1.33,7.1,0.02,-0.02,-0.01
-36,5.06,1.33,7.11,0.02,-0.02,-0.01
-38,5.06,1.35,7.11,0.02,-0.02,0
-37,5.07,1.36,7.11,0.02,-0.02,0
-39,5.06,1.38,7.1,0.01,-0.02,-0.01
-39,5.05,1.39,7.1,0.01,-0.02,-0.01
-39,5.04,1.4,7.09,0.01,-0.02,-0.01
-38,5.04,1.39,7.07,0.01,-0.02,-0.01
-40,5.05,1.37,7.06,0.01,-0.02,-0.01
-38,5.07,1.4,7.07,0.01,-0.01,-0.02
-446,5.07,1.43,7.07,0.01,-0.01,-0.02
-40,5.07,1.42,7.06,0,-0.01,-0.02
-38,5.07,1.43,7.05,0,-0.01,-0.02
-36,5.08,1.44,7.05,0,-0.01,-0.02
-38,5.08,1.45,7.07,-0.01,0,-0.03
-39,5.08,1.46,7.08,-0.01,0,-0.03
-38,5.07,1.48,7.07,-0.02,0,-0.03
-484,5.04,1.48,7.07,-0.02,0,-0.03
-78,5.03,1.48,7.05,-0.03,0,-0.03
-36,5.02,1.46,7.03,-0.03,0,-0.03
-38,4.99,1.45,7.02,-0.03,0,-0.03
-412,4.98,1.44,7.03,-0.03,0,-0.02
-40,4.98,1.42,7.03,-0.03,0,-0.03
-37,4.95,1.4,7.02,-0.04,0,-0.03
-37,4.93,1.39,7.02,-0.04,-0.01,-0.02
-40,4.91,1.37,7.04,-0.04,-0.01,-0.03
-38,4.9,1.36,7.04,-0.04,-0.01,-0.02
-39,4.88,1.36,7.06,-0.03,-0.01,-0.02
-36,4.87,1.35,7.03,-0.03,-0.02,-0.02
-37,4.85,1.34,7.03,-0.03,-0.02,-0.02
-38,4.83,1.33,7.02,-0.03,-0.02,-0.02
-38,4.82,1.31,7.03,-0.03,-0.02,-0.02
-37,4.81,1.3,7.05,-0.03,-0.03,-0.02
-38,4.8,1.3,7.07,-0.03,-0.03,-0.01
-37,4.82,1.35,7.12,-0.05,-0.03,-0.01
-37,4.8,1.27,7.08,-0.05,-0.04,0
-39,4.79,1.26,7.08,-0.05,-0.04,0
-37,4.79,1.27,7.1,-0.05,-0.04,0
-38,4.78,1.26,7.11,-0.06,-0.03,0
-39,4.77,1.23,7.1,-0.06,-0.04,0.01
-36,4.75,1.23,7.11,-0.06,-0.03,0.01
-37,4.75,1.2,7.13,-0.06,-0.03,0.01
-897,4.76,1.2,7.14,-0.06,-0.03,0.01
-741,4.76,1.19,7.15,-0.07,-0.03,0.01
-37,4.77,1.16,7.18,-0.07,-0.04,0.01
-38,4.77,1.13,7.18,-0.06,-0.04,0.01
-38,4.77,1.12,7.17,-0.06,-0.04,0.01
-40,4.78,1.13,7.19,-0.06,-0.04,0.01
-39,4.78,1.14,7.18,-0.06,-0.04,0.01
-38,4.8,1.11,7.17,-0.05,-0.04,0.01
-38,4.8,1.12,7.18,-0.05,-0.04,0.01
-39,4.81,1.14,7.19,-0.05,-0.04,0.01
-38,4.83,1.14,7.18,-0.06,-0.05,0.01
-39,4.83,1.13,7.15,-0.04,-0.05,0
-38,4.82,1.15,7.15,-0.04,-0.05,0
-39,4.83,1.11,7.15,-0.05,-0.05,0
-36,4.84,1.08,7.14,-0.04,-0.05,0
-37,4.85,1.08,7.14,-0.04,-0.05,0
-947,4.87,1.1,7.15,-0.04,-0.05,0
-40,4.89,1.13,7.14,-0.04,-0.06,-0.01
-36,4.91,1.15,7.13,-0.04,-0.06,-0.01
-38,4.91,1.17,7.1,-0.03,-0.06,-0.01
-416,4.92,1.19,7.09,-0.03,-0.06,-0.01
-41,4.94,1.21,7.08,-0.04,-0.06,-0.01
-39,4.94,1.22,7.09,-0.04,-0.06,-0.01
-39,4.95,1.23,7.07,-0.04,-0.06,-0.01
-36,4.96,1.24,7.06,-0.04,-0.06,-0.01
-38,4.96,1.26,7.06,-0.04,-0.06,-0.01
-39,4.96,1.26,7.06,-0.04,-0.06,-0.01
-37,4.97,1.25,7.04,-0.04,-0.05,-0.02
-36,4.98,1.26,7.03,-0.03,-0.05,-0.02
-37,4.99,1.29,7.04,-0.03,-0.05,-0.02
-56,5.01,1.3,7.04,-0.03,-0.05,-0.02
-52,5.02,1.3,7.04,-0.03,-0.05,-0.02
-51,5.03,1.31,7.06,-0.03,-0.05,-0.03
-103,5.02,1.33,7.06,-0.04,-0.05,-0.03
-52,5.01,1.31,7.06,-0.04,-0.04,-0.03
-52,5.01,1.32,7.06,-0.04,-0.04,-0.03
-52,5.02,1.33,7.06,-0.04,-0.04,-0.02
-50,5.01,1.33,7.05,-0.04,-0.04,-0.02
-52,5.01,1.34,7.03,-0.04,-0.04,-0.02
-51,5.02,1.34,7.01,-0.04,-0.04,-0.02
-103,5.02,1.32,7.02,-0.04,-0.04,-0.02
-51,5.01,1.32,7.01,-0.04,-0.04,-0.02
-53,4.99,1.31,7.03,-0.04,-0.03,-0.02
-52,4.98,1.3,7.03,-0.04,-0.03,-0.02
-51,4.98,1.3,7.04,-0.04,-0.03,-0.02
-50,4.98,1.3,7.04,-0.04,-0.03,-0.02
-547,4.97,1.3,7.05,-0.04,-0.03,-0.01
-52,4.97,1.3,7.04,-0.04,-0.03,-0.01
-52,4.97,1.3,7.04,-0.04,-0.03,-0.01
50,4.96,1.29,7.06,-0.03,-0.03,-0.01
-52,4.96,1.27,7.07,-0.03,-0.03,-0.01
-104,4.95,1.25,7.05,-0.03,-0.03,-0.01
-50,4.94,1.24,7.06,-0.03,-0.03,-0.01
-52,4.94,1.23,7.08,-0.03,-0.03,-0.01
-559,4.95,1.22,7.07,-0.02,-0.03,0
-50,4.92,1.21,7.08,-0.02,-0.03,0
-105,4.91,1.22,7.09,-0.02,-0.03,0
-51,4.9,1.22,7.09,-0.02,-0.03,0
-51,4.89,1.2,7.09,-0.02,-0.03,0
-310,4.88,1.19,7.09,-0.02,-0.03,0
-51,4.88,1.19,7.08,-0.01,-0.03,0
-54,4.88,1.18,7.08,-0.01,-0.03,0.01
-52,4.87,1.19,7.08,-0.01,-0.03,0.01
-103,4.86,1.19,7.08,-0.01,-0.03,0.01
-50,4.85,1.19,7.09,-0.01,-0.04,0.01
-52,4.84,1.19,7.09,-0.01,-0.04,0.02
-52,4.86,1.18,7.11,-0.01,-0.04,0.02
-51,4.85,1.18,7.09,-0.01,-0.04,0.02
-51,4.82,1.17,7.11,-0.01,-0.04,0.02
-51,4.82,1.17,7.12,-0.01,-0.04,0.02
-661,4.82,1.18,7.14,-0.01,-0.04,0.02
-52,4.82,1.17,7.14,-0.01,-0.04,0.02
-51,4.81,1.18,7.13,-0.01,-0.04,0.02
-52,4.82,1.19,7.16,-0.01,-0.04,0.02
-52,4.83,1.2,7.16,-0.01,-0.04,0.02
-52,4.84,1.2,7.15,-0.01,-0.04,0.02
-51,4.84,1.2,7.16,-0.01,-0.04,0.02
-52,4.84,1.19,7.12,0,-0.05,0.02
-51,4.84,1.2,7.12,0,-0.05,0.02
-53,4.83,1.22,7.13,0,-0.05,0.02
-49,4.85,1.22,7.11,0,-0.05,0.02
-52,4.86,1.22,7.12,0,-0.05,0.02
-51,4.86,1.22,7.12,0,-0.05,0.02
-51,4.87,1.24,7.13,0,-0.05,0.02
-50,4.86,1.25,7.12,0,-0.05,0.02
-50,4.87,1.26,7.11,0.01,-0.05,0.02
-50,4.86,1.27,7.1,0.01,-0.05,0.02
-99,4.87,1.28,7.11,0.01,-0.05,0.01
-49,4.87,1.29,7.12,0.01,-0.05,0.01
-48,4.87,1.29,7.12,0.01,-0.05,0.01
-50,4.88,1.3,7.13,0.01,-0.05,0.01
-48,4.89,1.32,7.12,0.01,-0.05,0.01
-47,4.9,1.33,7.1,0,-0.05,0.01
-48,4.9,1.35,7.09,0,-0.05,0.01
-49,4.92,1.36,7.07,0,-0.05,0.01
-48,4.92,1.35,7.07,0,-0.04,0.01
-49,4.93,1.34,7.09,-0.01,-0.04,0
-49,4.94,1.34,7.09,-0.01,-0.04,0
-51,4.94,1.34,7.08,-0.01,-0.04,0
-48,4.93,1.34,7.08,-0.01,-0.04,0
-48,4.93,1.33,7.08,-0.01,-0.04,0
-48,4.92,1.32,7.07,-0.01,-0.03,0
-51,4.91,1.32,7.07,-0.01,-0.03,0
-531,4.91,1.33,7.07,-0.02,-0.03,0
-51,4.9,1.34,7.06,-0.02,-0.03,0
-657,4.89,1.34,7.05,-0.01,-0.03,0
-777,4.88,1.35,7.05,-0.01,-0.03,0
-52,4.88,1.33,7.04,-0.01,-0.03,0
-52,4.86,1.32,7.04,-0.01,-0.03,-0.01
-50,4.86,1.33,7.03,-0.01,-0.03,-0.01
-53,4.85,1.32,7.06,-0.01,-0.03,0
-51,4.83,1.31,7.07,-0.01,-0.03,0
-52,4.83,1.32,7.05,-0.01,-0.03,0
-53,4.83,1.33,7.06,-0.01,-0.03,0
-52,4.83,1.32,7.07,-0.01,-0.03,0
-622,4.83,1.32,7.08,-0.01,-0.03,0
-54,4.84,1.32,7.08,-0.01,-0.03,0
-50,4.83,1.32,7.09,-0.01,-0.03,0
-53,4.85,1.32,7.09,-0.01,-0.03,0
-52,4.85,1.31,7.08,-0.02,-0.02,0
-52,4.85,1.3,7.08,-0.02,-0.02,0
-51,4.86,1.29,7.08,-0.02,-0.02,0
-52,4.86,1.26,7.08,-0.02,-0.02,0
-52,4.86,1.25,7.07,-0.02,-0.02,0
-52,4.85,1.25,7.05,-0.02,-0.02,0
-52,4.85,1.24,7.06,-0.02,-0.02,0
-53,4.85,1.24,7.09,-0.02,-0.02,0
-51,4.86,1.23,7.11,-0.01,-0.02,0
-53,4.87,1.22,7.12,-0.01,-0.02,0
-51,4.87,1.21,7.11,-0.01,-0.02,0
-52,4.88,1.22,7.11,-0.01,-0.02,0
-52,4.88,1.23,7.12,-0.01,-0.02,0
-52,4.89,1.22,7.12,0,-0.03,0
-52,4.88,1.23,7.12,0,-0.03,0
-52,4.88,1.23,7.12,0,-0.03,0
-54,4.87,1.23,7.12,0,-0.03,0
-52,4.87,1.22,7.12,0,-0.03,0
-53,4.88,1.21,7.13,0,-0.03,0
-51,4.88,1.2,7.13,0.01,-0.03,0
-52,4.89,1.2,7.13,0.01,-0.03,0
-51,4.89,1.2,7.13,0.01,-0.03,0
-51,4.89,1.19,7.13,0.01,-0.03,0
-53,4.87,1.19,7.14,0.01,-0.03,0
-52,4.88,1.19,7.15,0.01,-0.02,0
-51,4.88,1.19,7.14,0.01,-0.02,0
-52,4.89,1.19,7.13,0.01,-0.02,0
-35,4.9,1.18,7.11,0.01,-0.02,0
-35,4.91,1.18,7.09,0.01,-0.03,0
-37,4.92,1.16,7.08,0.02,-0.03,0.01
-36,4.92,1.17,7.05,0.02,-0.03,0.01
-36,4.92,1.18,7.06,0.03,-0.04,0.01
-37,4.92,1.17,7.04,0.03,-0.04,0.01
-35,4.93,1.16,7.04,0.03,-0.04,0.01
-35,4.92,1.15,7.04,0.03,-0.04,0.01
-37,4.92,1.15,7.06,0.03,-0.05,0.01
-35,4.92,1.15,7.05,0.03,-0.05,0.02
-35,4.93,1.14,7.03,0.03,-0.05,0.02
-36,4.93,1.15,7.02,0.03,-0.06,0.02
-35,4.92,1.16,7.03,0.04,-0.06,0.01
-36,4.92,1.18,7.02,0.04,-0.06,0.01
-35,4.92,1.19,7.03,0.04,-0.06,0.01
-35,4.92,1.19,7.04,0.03,-0.06,0.01
-35,4.93,1.2,7.04,0.03,-0.06,0.01
-35,4.94,1.21,7.03,0.03,-0.07,0.01
-37,4.94,1.2,7.02,0.03,-0.07,0.01
-34,4.95,1.2,7.03,0.03,-0.07,0.01
-35,4.96,1.21,7.04,0.03,-0.07,0.01
-35,4.97,1.23,7.05,0.02,-0.07,0.01
-36,4.97,1.27,7.08,0.02,-0.07,0.01
-35,4.97,1.29,7.07,0.01,-0.08,0.01
-35,4.97,1.29,7.06,0.01,-0.08,0.01
-36,4.95,1.3,7.06,0.01,-0.08,0.01
-35,4.93,1.31,7.07,0,-0.08,0.01
-37,4.92,1.31,7.08,0,-0.08,0.01
-37,4.89,1.34,7.09,0,-0.08,0
-36,4.87,1.35,7.1,0,-0.08,0
-37,4.86,1.38,7.11,0,-0.08,0
-37,4.85,1.41,7.11,-0.01,-0.08,0
-35,4.85,1.43,7.12,-0.01,-0.08,0
-38,4.86,1.46,7.11,-0.01,-0.08,0
-36,4.85,1.46,7.12,-0.01,-0.08,0
-35,4.85,1.46,7.13,-0.01,-0.08,0
-36,4.84,1.48,7.15,-0.01,-0.08,-0.01
-35,4.84,1.49,7.13,-0.01,-0.08,-0.01
-37,4.82,1.51,7.12,-0.01,-0.08,-0.01
-35,4.83,1.53,7.11,-0.02,-0.08,-0.01
-35,4.81,1.55,7.11,-0.01,-0.08,-0.01
-35,4.81,1.56,7.11,-0.01,-0.08,-0.01
-35,4.82,1.6,7.1,-0.01,-0.08,-0.02
-37,4.81,1.63,7.1,-0.01,-0.08,-0.02
-35,4.81,1.63,7.1,-0.01,-0.08,-0.02
-35,4.8,1.65,7.12,-0.02,-0.08,-0.02
-38,4.81,1.65,7.12,-0.02,-0.07,-0.02
-37,4.81,1.67,7.11,-0.02,-0.07,-0.02
-35,4.81,1.66,7.11,-0.03,-0.07,-0.02
